start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,Nombre del Centro de Desarrollo Infantil.,"Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el Centro de Desarrollo Infantil",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La apropiación y uso de herramientas tecnológicas.","En general, mi experiencia se relaciona con.../Las formas como están organizadas las rutinas diarias.","En general, mi experiencia se relaciona con.../La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../Los momentos de alimentación de las niñas y los niños.","En general, mi experiencia se relaciona con.../El desempeño de los docentes y sus prácticas.","En general, mi experiencia se relaciona con.../La disposición intencionada de los espacios y ambientes.","En general, mi experiencia se relaciona con.../La calidad de las interacciones entre los actores.","En general, mi experiencia se relaciona con.../El acompañamiento a las transiciones de las niñas y los niños.","En general, mi experiencia se relaciona con.../La documentación de las experiencias realizadas en el Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../El trabajo colaborativo entre las y los Agentes Educativos.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que contaste, cuál fue tu rol como agente educativo/a.",_id,_uuid,_submission_time,_validation_status,_index
2020-11-05T16:24:50.816-05:00,2020-11-05T16:56:04.988-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI cepeda samudio,"Debido a esta emergencia sanitaria que nos ha golpeado emocionalmente, se tuvo que hacer los acompañamientos de manera virtual, han sido de gran bendición, los niños han podido interactuar con sus amigos, salir un poco de la rutina. Y se ha creado un vínculo más fuerte. Es muy grato ver como los nilos se sienten emocionados en las actividades via zoom, WhatsApp en el cual pueden ver a sus amiguitos y maestra.",#unidosenladistancia,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños.,1,0,0,0,0,0,1,1,0,0,0,Familias y otras personas significativas,Todos,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas. Manejo de herramientas tecnológicas. Creatividad e Innovación.,0,0,0,1,1,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135320312,0e57830c-a2b2-4f20-9e5c-efc5e0ecfa34,2020-11-05T21:56:18,,76
2020-11-05T16:49:11.527-05:00,2020-11-05T16:56:18.084-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CEPEDA SAMUDIO,La gratitud de los niños!...Es increíble la forma tan rápida en que crecen y resulta muy emocionante saber que tú estás formando parte de ese proceso. Te hacen saber que eres realmente importante para ellos y te lo demuestran de la forma más desinteresada.,#gratitud,Alegría,Todo el tiempo,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,135320324,2b3bb552-292d-47b4-80f6-a4deaba14792,2020-11-05T21:56:30,,77
2020-11-05T16:55:07.450-05:00,2020-11-05T17:07:23.683-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Cepeda samudio,"Soy agente educativo, este año inicié con muchas expectativas, pero por cuestión del confinamiento no se logro trabajar de manera presencial, si no de manera virtual, pero apesar de todo ha sido muy significativo para mí porque aunque no vea a mis niños y niñas, ellos me saludan me mandas besos, abrazos ,saben quien soy y eso me enorgullece mucho.",En tiempos de pandemia.,Alegría,Todo el tiempo,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de herramientas tecnológicas.,0,0,0,0,1,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135321423,9147a7f6-e8d5-464a-b573-782eaeab2758,2020-11-05T22:07:36,,78
2020-11-05T17:09:43.636-05:00,2020-11-05T17:50:49.435-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI Niño Jesús Olaya,"El que cambió que todos hemos tenido en nuestro quehacer como docente, debido a la pandemia derivada del COVID 19, representa algo positivo, ya que demuestra que somos capaces de abarcar grandes retos, de reeinventarnos, que podemos ir más allá de lo que imaginamos. Al principio lo fue nada fácil, nos tuvimos que enfrentar a la tecnología, aprender a usarla y enseñarle a nuestros niños y padres de familia, fue un proceso de adaptación largo  pero al final lo pudimos lograr y alcanzamos todos los objetivos que nos propusimos, porque cuando todo se hace de la mano de Dios, con amor y vocación, todo sale bien",#Grandesmaestrosgrandesretos,Motivación,Todo el tiempo,El desempeño de los docentes y sus prácticas.,0,0,0,0,1,0,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo. Sostenibilidad. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación. Vida y Carrera.,1,1,1,1,1,1,1,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",135324828,c64ff123-3375-4b48-8252-7bbaea9e2eb1,2020-11-05T22:51:02,,79
2020-11-05T18:24:57.537-05:00,2020-11-05T18:31:34.296-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,fundacion hogar azul/ cepeda samudio,"me ha gustado en medio de la situacion de crisis social y economica que se esta viviendo en el pais, la responsabilidad y entrega de una madre de familia, la cual no cuenta con recursos ni ayuda de familiares para estar pendiente de las actividades que se le dejan a la niña, busca la forma de estar al dia con las actividades y que la niña participe en todo, comparacion de padres que tienen toda la facilidad y no se reportan",Responsabilidad en crisis,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.,0,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135329542,34be5859-29fe-40de-a92e-67771883c02c,2020-11-05T23:29:26,,80
2020-11-05T19:07:19.549-05:00,2020-11-05T19:21:21.317-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,CDI Niño Jesús Galán,"Este año tenía muchas expectativas a la hora de iniciar nuevo año, nuevos niños, nuevas experiencias, nuevos aprendizajes, sin embargo, de un momento a otro, comenzamos a vivir una nueva experiencia debido a la pandemia que llegaba al país, teníamos que cambiar nuestro ritmo de vida tanto personal como profesional, al principio no sabíamos y el programa iba abrir debido a que es el programa presencial, tenía muchas dudas e inquietud de cómo sería la nueva prestación de servicios y como llegaríamos a tener contacto con nuestros niños, gracias a Dios se dio la manera de estar presente con los niños desde la distancia, de llegar a los hogares de cada uno de los beneficiarios y entablar una buena comunicación con ellos, la verdad es que aunque al principio estuve un poco temerosa de cómo sería las relación entre mis niños y sus padres la verdad es que he contado con la fortuna de tener un grupo muy homogéneo y colaborador, ojalá y se me de la oportunidad de trabajar presencialmente con ellos, sin tener contacto directo les tengo apreció y agradecimiento a mis niños y a sus padres.",#ConAmorTodoSePuedeLograr,Motivación,De vez en cuando,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,135332507,956c1969-88d1-4e24-a52c-d39ad15865e6,2020-11-06T00:21:35,,81
2020-11-06T15:36:13.337-05:00,2020-11-06T16:05:53.157-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,CDI Niño Jesús Galán,"La tecnología se ha convertido en una de las herramientas indispensables y útil en tiempos de pandemia pues de ella depende que podamos llevar a cabo cada uno de nuestros procesos, que los niños puedan desarrollar cada una de sus experiencias, adquirir aprendizajes significativos y además puedan crear vínculos afectivos tanto con los otros niños como con las agentes educativas, y es gracias también a la tecnología que nosotras como agentes educativas podemos brindar una educación de calidad a distancia  y atender a cada una de las necesidades e intereses de los niños y niñas, es de resaltar igualmente cada uno de los objetivos que hemos podido lograr con esta nueva modalidad de atención, se ha notado que los niños han adquirido muchos conocimientos y han podido potencializar cada una de sus dimensiones del desarrollo preparándose de forma satisfactoria para el paso de una educación formal.",Ventajas de la educación virtual,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas.,1,0,0,0,0,0,0,0,0,0,0,Niños/niñas,familia,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135528592,3d042fb1-70e3-43b7-85b9-d107e2a15993,2020-11-06T21:06:08,,82
2020-11-06T15:26:52.492-05:00,2020-11-06T15:39:22.415-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,Santuario 2,En mi grupo cuento con un niño que tiene parálisis cerebral espatica y require apoyo para realizar varias actividades con ayuda de la mama hemos realizado varias experiencias para afianzar su cordinacion y equilibrio en una ocasión  la actividad era que el niño intentara caminar sobre una linea recta al principio el corria pero despues de varios intento logro realizar la actividad,#cordinacion.equilibrio,Motivación,De vez en cuando,La apropiación y uso de herramientas tecnológicas. La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.,1,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación.,1,0,0,0,1,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135526196,85aaab7d-4d75-4247-ae61-47d15c5b8974,2020-11-06T20:39:35,,83
2020-11-06T15:05:18.485-05:00,2020-11-06T15:08:39.897-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,CDI Niño Jesus Olaya,Es muy satisfactorio ver a los niños tan motivados con las experiencias pedagógicas y hay un caso en especial de una beneficiaria a la que le encanta crear historias y leerlas para mí a partir de lo que ve en imágenes,#Amarleyendo,Motivación,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de la Información y Comunicación. Creatividad e Innovación.,0,0,0,0,0,1,1,0,Potenciar el desarrollo de los niños y las niñas.,135523283,d2e18a20-5733-4e8d-9316-c1a062bccf0f,2020-11-06T20:08:52,,84
2020-11-05T17:26:04.315-05:00,2020-11-05T17:38:51.688-05:00,2020-11-04,Sí,2020-11-05,Atlántico,,Cdi niño jesus olaya,"Una de las mas grandes experiencias que me ha dejado este periodo de pandemia con los niños y niñas del ambiente 8 que es el que tengo asignado es las muestras de amor y cariño de parte de los niños y niñas al momento de las llamadas ,de los diferentes encuentros por zoom , donde cada uno participa  me cuentan las experiencias  que viven en casa y como les gustas desarrollar cada una de ellas despues de ver los videos vivenciales que les envio cada semana se ejemplo para fortalecer su aprendizaje y gozar de ellos a pesar de no haberlos podido conocer brindarles todo mi amor y los conocimientos que me ayuden a potencializar sus habilidades.",#pasionporloquehagoamoeducar,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas. La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil. La calidad de las interacciones entre los actores.,1,0,1,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Creatividad e Innovación.,1,0,1,1,1,0,1,0,Potenciar el desarrollo de los niños y las niñas.,135523496,8c0b8dc6-4a18-4447-a386-7aae63ecaa1a,2020-11-06T20:11:12,,85
2020-11-06T15:05:27.458-05:00,2020-11-06T15:13:41.748-05:00,2020-11-05,Sí,2020-11-05,Atlántico,,Cdi niño jesus olaya,La experiencia mas significativa en este tiempo de pandemia ha sido la satisfaccion de poder enseñar y educar con todos los retos vividos en especial con el amor y cariño que cada uno de mis niños y niñas me muestran a traves de las llamadas y encuentros via zoom el poder laprender  de ellos no tiene precio sus  muestras de amor y el recocerme sin habernos vistos solo con mi voz no tiene precio una pantalla marca el cambio de una nueva historia de aprendizajes significativos.,#pasionporloquehagoamoeducar,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas. La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil. La disposición intencionada de los espacios y ambientes. El acompañamiento a las transiciones de las niñas y los niños.,1,0,1,0,0,1,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,1,0,1,1,1,0,Potenciar el desarrollo de los niños y las niñas.,135523868,6a599d2a-b2bd-4a5e-add1-398bca00e661,2020-11-06T20:14:36,,86
2020-11-06T15:11:41.279-05:00,2020-11-06T15:16:40.985-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,Cdi niño Jesús Olaya,"Al entrar al cdi conocí a una niña con una situación familiar bastante difícil, al compartir con ella dia a dia y afianzar sus procesos de aprendizaje comprendí lo inteligente que era y le tome mucho cariño, realmente me marcó como maestra",#amordemaestraquemuchasvecesseconvierteenmama,Motivación,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,135524010,ab6eba6a-3f1b-48dd-b8d5-210bc4ab2f8e,2020-11-06T20:16:44,,87
2020-11-06T15:07:54.881-05:00,2020-11-06T15:19:29.145-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,Niño  Jesús olaya,Una de las situaciones más significativas que experimente  como agente educativo es haber logrado fortalecer los lazos afectivos con mis niños y sus familias a pesar de la distancia y sobre todo su apoyo y colaboración en todo el proceso,#unidoslogramosmas,Alegría,Todo el tiempo,La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.,0,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Creatividad e Innovación.,1,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135524328,08e1c275-f143-4caa-a4dd-514315781c91,2020-11-06T20:19:41,,88
2020-11-06T15:13:42.029-05:00,2020-11-06T15:22:27.620-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,Fundacion fusion celestial,Al realizar la actividad el baul de la independencia el niño Hian Salas Suarez le expresaba a su mamita atraves de plasmar o dibujar dos corazones colocandose a ella y otro a el dijo madre te quiero mucho y tus abrazos y besos por las noches me llenan mucho de emocion,Expreso mis sentimientos,Alegría,Todo el tiempo,El desempeño de los docentes y sus prácticas.,0,0,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135524815,cbd3fe91-4d76-418e-9106-11e28a52352b,2020-11-06T20:22:40,,89
2020-11-06T15:16:52.038-05:00,2020-11-06T15:23:42.331-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,CDI niño Jesús olaya,Debido a la contingencia tocó realizar el proceso de acompañamiento por llamadas lo cual significo un reto para mí y aún estoy en busca de la aceptación total de los padres hacia esta manera de transmitirle conocimiento a mis niños y niñas.,#retoacompañamiemto.,Orgullo,De vez en cuando,La apropiación y uso de herramientas tecnológicas.,1,0,0,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135524965,999f7574-c802-43d9-9001-556884487695,2020-11-06T20:23:54,,90
2020-11-06T15:19:29.234-05:00,2020-11-06T15:26:21.236-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,CDI niño Jesús,"Mi historia inicia en el CDI niño Jesús olaya en donde conocí un grupo de niños maravillosos y sus familias  quienes me escogieron  y brindaron todo su apoyó  en cada una de las experiencias propuestas para mis niños , lo cual me mostraba como nuestros lazos se fortalecía,  cada vez que realizaba contacto telefónico con mis niños lograba sentir su  emoción al escucharme  lo cuál  me hace muy feliz",#unidospodemosmas,Alegría,Todo el tiempo,La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.,0,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135525197,2e3dd9e5-498d-48ee-9b78-22e4ac2df2d6,2020-11-06T20:26:33,,91
2020-11-06T15:27:05.744-05:00,2020-11-06T15:35:51.384-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,Fundacion fusion celestial,Al desarrollar la actividad  hallemos el tesoro las familias se divertieron  al esconder y poder jugar a lad escondidas expresaron sus emociones y pensamientos para encontrar su  tesoro escondido,Buscando un tesoro,Motivación,Todo el tiempo,La disposición intencionada de los espacios y ambientes.,0,0,0,0,0,1,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135525914,6992015b-050e-466a-ae50-1dbd7fa86956,2020-11-06T20:36:04,,92
2020-11-06T15:34:45.067-05:00,2020-11-06T15:38:02.199-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,CDI niño Jesús olaya,"Tuve una niña con mucho conflicto y nunca se le había celebrado un cumpleaños, era una niña muy violenta y se le celebró su cumpleaños en el cdi y la niña fue muy feliz y cambió su comportamiento",#podemos cambiar,Motivación,Única vez,La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.,0,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",135526116,74041c82-e02f-4d3c-90f6-8e28b2ae65fc,2020-11-06T20:38:13,,93
2020-11-06T15:25:09.265-05:00,2020-11-06T15:44:21.708-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,Santuario 2,Esta situación me ocurrió precisamente la semana pasada que pedí a las padres y/o acompañantes realizar un Álbum de etiquetas de productos de fac.acceso al entorno hogar. Una experiencia para desarrollar la conciencia fonológica e incentivar la lectura relacionandola con las imagenes para sorpresa y disgusto mío (al mismo tiempo) por qué al  explicarle a los padres la experiencia se reían y me decían que ellos acaso sabían leer.  Me sentí mal pues no percibí apoyo para lograr con éxito hubo muchas excusas  para no realizarla. Pero dos mamitas de esas que siempre están dispuestas a atender y realizar las experiencias con alegría compartieron sus videos y los demás se motivaron y lo realizaron y que alegría y satisfacción al ver a mis niños enseñando su álbum y demostrando ellos solitos a sus papitos que si se puede y que el apoyo de casa es indispensable para alcanzar metas.,#etiquetasexitosas,Motivación,De vez en cuando,Las formas como están organizadas las rutinas diarias. La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil. El acompañamiento a las transiciones de las niñas y los niños.,0,1,1,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135526660,1b0fa47a-503c-4db5-a6db-2238b0a964d5,2020-11-06T20:44:35,,94
2020-11-06T15:06:05.201-05:00,2020-11-06T15:46:50.320-05:00,2020-11-05,Sí,2020-11-06,Atlántico,,CDI  Gimnasio San luis,Bueno en primer lugar una experie ncia es la ver la creatividad de los padres realizando cada experiencia con sus hijos en el aspecto de crear ambientes y transformando el hogar en un aula disfrazando o creando con objetos encontrados en su entorno para buscar mejores aprendizajes con los niños y niñas  adquiriendo de parte de las maestras los conocimientos para poder transmitir los a sus hijos un trabajo en equipo que ha sido muy satisfactorio en este tiempo de pandemia,#trabajando en equipo,Motivación,Todo el tiempo,El trabajo colaborativo entre las y los Agentes Educativos.,0,0,0,0,0,0,0,0,0,1,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,135526975,869b3780-bb3f-45b3-a799-04103ff252de,2020-11-06T20:47:02,,95
